DATE,PBI,PELEC,CINTC,VOLINPUT,INDPRO,INGRESO,CREDMN,IGBVL
2017-07-01,2.14402520080845,1.18270258156133,1.40744673263333,7.98873134092564,2.35988,2.26893353941269,3.94492516756375,10.1190127914262
2017-08-01,2.77324980821492,1.96174465181054,3.52150828839563,3.68730030841094,1.96667,1.66453265044815,4.79090558994542,16.431993147498
2017-09-01,3.2927927865525,1.58442524149239,4.19,-4.13820948654948,1.96232,-0.401704199634811,5.15587481627111,18.2417705978566
2017-10-01,3.5772413173506,0.98639405206303,6.58859131667154,14.0758269826016,3.30587,-1.28737291704264,5.22033108526621,31.0003796707411
2017-11-01,2.01850306954643,0.140478452486314,4.07342876643558,3.1989148532811,4.05906,-0.915805022156568,4.8198317282694,27.9417345606252
2017-12-01,1.4189428142408,-0.593908068631519,6.67218203615834,5.61654867983157,3.50526,0.997109779087713,5.30883503654416,28.3126570634215
2018-01-01,2.81999999999967,-0.390390239490122,6.54638589352634,7.53132158479942,3.13374,1.92860565404889,5.98926510757821,31.8127872021622
2018-02-01,2.6400000000004,1.76117421899894,4.64499894027337,2.07702237570324,3.89097,1.54210430453525,6.48345753671996,32.1300357982814
2018-03-01,3.86999999999991,3.37998400862178,4.47424869938414,-1.98993867651297,3.78245,0.922431865828099,7.44495234782739,30.4742460657193
2018-04-01,7.94000000000004,6.16087112347956,7.93504226569378,15.655888394659,3.78836,2.60550458715596,8.48220830598257,37.7238050554974
2018-05-01,6.70000000000024,2.97486305581675,7.84756966178885,4.88766904582334,2.82628,1.54680470820237,9.02312722376228,30.0886620566897
2018-06-01,2.10999999999997,3.38832224620769,-0.0384663412341704,5.13764417426472,3.4286,1.60128102481985,9.27187714040951,22.7324090505905
2018-07-01,2.62000000000022,3.89505608589641,2.48398149011385,15.2217805118058,3.93074,-0.356667875710315,9.49803297508191,22.3015647005374
2018-08-01,2.38000000000007,2.55298938389694,1.44053478171765,3.28412611779971,5.26404,1.5413218183999,9.70737872460848,10.3691211164117
2018-09-01,2.47999999999984,3.2450125122511,2.57743925917805,6.4044178826955,5.40576,2.22439501344414,10.1102238787352,8.16396147156422
2018-10-01,4.07999999999973,5.13619730557684,4.82363711172173,-1.71674605331277,4.05931,2.38893290267534,10.9383233931218,-4.85415203289503
2018-11-01,5.10999999999995,5.58890789557392,6.97878356916617,8.30268926111906,4.06213,-0.584376863446623,10.8025248932199,-2.74416925512291
2018-12-01,4.74000000000041,6.77734430550397,0.75095870066397,-0.472277006501417,3.76924,-0.744891657749536,11.5925283244229,-3.12390171810089
2019-01-01,1.77000000000056,5.68304486825651,1.37904626790492,7.27905544765816,3.62582,-2.32694793747796,11.7387909138607,-4.16737663920596
2019-02-01,2.21974932895392,5.63078875338496,0.913819809842543,4.06328103467032,2.73926,0.382660687593428,11.2142836119689,-1.04326178559873
2019-03-01,3.40182442400667,6.34835763440031,5.34176835209392,3.90597549161304,2.26495,1.3947415276871,11.6526396550165,2.62286199026793
2019-04-01,0.120000000000298,3.25684518893465,2.95069128939442,-1.43809880259003,0.70826,3.13543156890796,10.6398661345611,-2.48431321124876
2019-05-01,0.742006332487688,4.60069697688076,4.5096676048927,2.40918779691004,1.73475,3.65942468746208,10.6639171949747,-4.28321119769158
2019-06-01,2.77196440698764,3.73546786157085,11.9048774718874,-7.69027569954208,1.02311,1.98824028611262,10.7189986852396,4.15413736991335
2019-07-01,3.75905453468792,4.71304720144782,11.424604871675,-3.24645507679602,0.3987,2.28113814232846,10.6093293343017,-2.57965060539733
2019-08-01,3.60999999999962,4.25694661169644,7.52365487660019,-0.891702509519838,0.30103,0.950918433642434,10.7675005920562,-1.72997015395171
2019-09-01,2.34178435165449,3.05504673339456,5.00120360118193,5.61192479834771,-0.18455,3.95743663318986,10.3827974260062,0.197504915899405
2019-10-01,2.39296036876342,2.93897604240215,6.16350001009428,-5.46931061103503,-0.80925,4.11880245223499,10.6926603193082,5.26441875469341
2019-11-01,2.0700000000003,2.76479424738115,0.470284041922212,-6.85204469226235,-0.42341,5.51823416506718,10.5413605030505,4.67666650852381
2019-12-01,1.1510634664142,2.11603210075433,-0.92908440417442,1.73636891966271,-0.8131,5.25312686122692,9.78134124042701,6.07599842897304
2020-01-01,3.03669537424085,2.37370906617924,-0.270021955176312,1.26286793904567,-0.84818,7.77884731079292,9.45856454518902,-1.76302457496877
2020-02-01,3.73000000000032,6.22054733891667,4.00752853231094,1.57573626331621,-0.24324,6.64720948239919,10.2110456285424,-11.4004981942278
2020-03-01,-16.2500000000005,-12.8718590566333,-51.0407041986025,-20.3575156972388,-4.70364,0.122922032310924,9.67653439292026,-31.4441557924493
2020-04-01,-39.1900000000002,-29.9965803811027,-98.6033549313437,-11.9088594547247,-16.2613,-3.826147266212,9.8718514325688,-29.2738975426507
2020-05-01,-32.3100000000004,-25.428507150852,-65.0532765742422,-17.7115751874963,-15.71516,-7.2653825888414,18.4294683926319,-21.7937565910764
2020-06-01,-17.8500000000004,-12.4178671423025,-32.6619345709711,-7.62930644381395,-10.50126,-8.30906389301634,19.0275298670154,-18.1585032868977
2020-07-01,-11.6299999999999,-5.87853901685868,-4.52999999999979,-9.75479046464845,-6.57889,-9.87009905688356,21.3771549881733,-12.2498278821842
